class_label,x_center,y_center,width,height,rotate_image_path,rotate_label_path
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02018_png_large_orange_cone_10_200.png,./augmentation/labels/amz_02018_png_large_orange_cone_10_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02018_png_large_orange_cone_10_250.png,./augmentation/labels/amz_02018_png_large_orange_cone_10_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02022_png_large_orange_cone_7_50.png,./augmentation/labels/amz_02022_png_large_orange_cone_7_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02022_png_large_orange_cone_7_100.png,./augmentation/labels/amz_02022_png_large_orange_cone_7_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02022_png_large_orange_cone_7_150.png,./augmentation/labels/amz_02022_png_large_orange_cone_7_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02022_png_large_orange_cone_7_200.png,./augmentation/labels/amz_02022_png_large_orange_cone_7_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02022_png_large_orange_cone_7_250.png,./augmentation/labels/amz_02022_png_large_orange_cone_7_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02022_png_large_orange_cone_8_50.png,./augmentation/labels/amz_02022_png_large_orange_cone_8_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02022_png_large_orange_cone_8_100.png,./augmentation/labels/amz_02022_png_large_orange_cone_8_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02022_png_large_orange_cone_8_150.png,./augmentation/labels/amz_02022_png_large_orange_cone_8_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02022_png_large_orange_cone_8_200.png,./augmentation/labels/amz_02022_png_large_orange_cone_8_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02022_png_large_orange_cone_8_250.png,./augmentation/labels/amz_02022_png_large_orange_cone_8_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02023_png_large_orange_cone_7_50.png,./augmentation/labels/amz_02023_png_large_orange_cone_7_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02023_png_large_orange_cone_7_100.png,./augmentation/labels/amz_02023_png_large_orange_cone_7_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02023_png_large_orange_cone_7_150.png,./augmentation/labels/amz_02023_png_large_orange_cone_7_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02023_png_large_orange_cone_7_200.png,./augmentation/labels/amz_02023_png_large_orange_cone_7_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02023_png_large_orange_cone_7_250.png,./augmentation/labels/amz_02023_png_large_orange_cone_7_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02023_png_large_orange_cone_8_50.png,./augmentation/labels/amz_02023_png_large_orange_cone_8_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02023_png_large_orange_cone_8_100.png,./augmentation/labels/amz_02023_png_large_orange_cone_8_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02023_png_large_orange_cone_8_150.png,./augmentation/labels/amz_02023_png_large_orange_cone_8_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02023_png_large_orange_cone_8_200.png,./augmentation/labels/amz_02023_png_large_orange_cone_8_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02023_png_large_orange_cone_8_250.png,./augmentation/labels/amz_02023_png_large_orange_cone_8_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02026_png_large_orange_cone_7_50.png,./augmentation/labels/amz_02026_png_large_orange_cone_7_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02026_png_large_orange_cone_7_100.png,./augmentation/labels/amz_02026_png_large_orange_cone_7_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02026_png_large_orange_cone_7_150.png,./augmentation/labels/amz_02026_png_large_orange_cone_7_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02026_png_large_orange_cone_7_200.png,./augmentation/labels/amz_02026_png_large_orange_cone_7_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02026_png_large_orange_cone_7_250.png,./augmentation/labels/amz_02026_png_large_orange_cone_7_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02026_png_large_orange_cone_8_50.png,./augmentation/labels/amz_02026_png_large_orange_cone_8_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02026_png_large_orange_cone_8_100.png,./augmentation/labels/amz_02026_png_large_orange_cone_8_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02026_png_large_orange_cone_8_150.png,./augmentation/labels/amz_02026_png_large_orange_cone_8_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02026_png_large_orange_cone_8_200.png,./augmentation/labels/amz_02026_png_large_orange_cone_8_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02026_png_large_orange_cone_8_250.png,./augmentation/labels/amz_02026_png_large_orange_cone_8_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02030_png_large_orange_cone_7_50.png,./augmentation/labels/amz_02030_png_large_orange_cone_7_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02030_png_large_orange_cone_7_100.png,./augmentation/labels/amz_02030_png_large_orange_cone_7_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02030_png_large_orange_cone_7_150.png,./augmentation/labels/amz_02030_png_large_orange_cone_7_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02030_png_large_orange_cone_7_200.png,./augmentation/labels/amz_02030_png_large_orange_cone_7_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02030_png_large_orange_cone_7_250.png,./augmentation/labels/amz_02030_png_large_orange_cone_7_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02030_png_large_orange_cone_8_50.png,./augmentation/labels/amz_02030_png_large_orange_cone_8_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02030_png_large_orange_cone_8_100.png,./augmentation/labels/amz_02030_png_large_orange_cone_8_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02030_png_large_orange_cone_8_150.png,./augmentation/labels/amz_02030_png_large_orange_cone_8_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02030_png_large_orange_cone_8_200.png,./augmentation/labels/amz_02030_png_large_orange_cone_8_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02030_png_large_orange_cone_8_250.png,./augmentation/labels/amz_02030_png_large_orange_cone_8_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02032_png_large_orange_cone_6_50.png,./augmentation/labels/amz_02032_png_large_orange_cone_6_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02032_png_large_orange_cone_6_100.png,./augmentation/labels/amz_02032_png_large_orange_cone_6_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02032_png_large_orange_cone_6_150.png,./augmentation/labels/amz_02032_png_large_orange_cone_6_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02032_png_large_orange_cone_6_200.png,./augmentation/labels/amz_02032_png_large_orange_cone_6_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02032_png_large_orange_cone_6_250.png,./augmentation/labels/amz_02032_png_large_orange_cone_6_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02032_png_large_orange_cone_7_50.png,./augmentation/labels/amz_02032_png_large_orange_cone_7_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02032_png_large_orange_cone_7_100.png,./augmentation/labels/amz_02032_png_large_orange_cone_7_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02032_png_large_orange_cone_7_150.png,./augmentation/labels/amz_02032_png_large_orange_cone_7_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02032_png_large_orange_cone_7_200.png,./augmentation/labels/amz_02032_png_large_orange_cone_7_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02032_png_large_orange_cone_7_250.png,./augmentation/labels/amz_02032_png_large_orange_cone_7_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02109_png_large_orange_cone_17_50.png,./augmentation/labels/amz_02109_png_large_orange_cone_17_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02109_png_large_orange_cone_17_100.png,./augmentation/labels/amz_02109_png_large_orange_cone_17_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02109_png_large_orange_cone_17_150.png,./augmentation/labels/amz_02109_png_large_orange_cone_17_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02109_png_large_orange_cone_17_200.png,./augmentation/labels/amz_02109_png_large_orange_cone_17_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02109_png_large_orange_cone_17_250.png,./augmentation/labels/amz_02109_png_large_orange_cone_17_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02109_png_large_orange_cone_18_50.png,./augmentation/labels/amz_02109_png_large_orange_cone_18_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02109_png_large_orange_cone_18_100.png,./augmentation/labels/amz_02109_png_large_orange_cone_18_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02109_png_large_orange_cone_18_150.png,./augmentation/labels/amz_02109_png_large_orange_cone_18_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02109_png_large_orange_cone_18_200.png,./augmentation/labels/amz_02109_png_large_orange_cone_18_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02109_png_large_orange_cone_18_250.png,./augmentation/labels/amz_02109_png_large_orange_cone_18_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02109_png_large_orange_cone_19_50.png,./augmentation/labels/amz_02109_png_large_orange_cone_19_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02109_png_large_orange_cone_19_100.png,./augmentation/labels/amz_02109_png_large_orange_cone_19_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02109_png_large_orange_cone_19_150.png,./augmentation/labels/amz_02109_png_large_orange_cone_19_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02109_png_large_orange_cone_19_200.png,./augmentation/labels/amz_02109_png_large_orange_cone_19_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02109_png_large_orange_cone_19_250.png,./augmentation/labels/amz_02109_png_large_orange_cone_19_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02114_png_large_orange_cone_19_50.png,./augmentation/labels/amz_02114_png_large_orange_cone_19_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02114_png_large_orange_cone_19_100.png,./augmentation/labels/amz_02114_png_large_orange_cone_19_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02114_png_large_orange_cone_19_150.png,./augmentation/labels/amz_02114_png_large_orange_cone_19_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02114_png_large_orange_cone_19_200.png,./augmentation/labels/amz_02114_png_large_orange_cone_19_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02114_png_large_orange_cone_19_250.png,./augmentation/labels/amz_02114_png_large_orange_cone_19_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02114_png_large_orange_cone_21_50.png,./augmentation/labels/amz_02114_png_large_orange_cone_21_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02114_png_large_orange_cone_21_100.png,./augmentation/labels/amz_02114_png_large_orange_cone_21_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02114_png_large_orange_cone_21_150.png,./augmentation/labels/amz_02114_png_large_orange_cone_21_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02114_png_large_orange_cone_21_200.png,./augmentation/labels/amz_02114_png_large_orange_cone_21_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02114_png_large_orange_cone_21_250.png,./augmentation/labels/amz_02114_png_large_orange_cone_21_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02117_png_large_orange_cone_18_50.png,./augmentation/labels/amz_02117_png_large_orange_cone_18_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02117_png_large_orange_cone_18_100.png,./augmentation/labels/amz_02117_png_large_orange_cone_18_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02117_png_large_orange_cone_18_150.png,./augmentation/labels/amz_02117_png_large_orange_cone_18_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02117_png_large_orange_cone_18_200.png,./augmentation/labels/amz_02117_png_large_orange_cone_18_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02117_png_large_orange_cone_18_250.png,./augmentation/labels/amz_02117_png_large_orange_cone_18_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02117_png_large_orange_cone_21_50.png,./augmentation/labels/amz_02117_png_large_orange_cone_21_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02117_png_large_orange_cone_21_100.png,./augmentation/labels/amz_02117_png_large_orange_cone_21_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02117_png_large_orange_cone_21_150.png,./augmentation/labels/amz_02117_png_large_orange_cone_21_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02117_png_large_orange_cone_21_200.png,./augmentation/labels/amz_02117_png_large_orange_cone_21_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02117_png_large_orange_cone_21_250.png,./augmentation/labels/amz_02117_png_large_orange_cone_21_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_11_50.png,./augmentation/labels/amz_02123_png_large_orange_cone_11_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_11_100.png,./augmentation/labels/amz_02123_png_large_orange_cone_11_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_11_150.png,./augmentation/labels/amz_02123_png_large_orange_cone_11_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_11_200.png,./augmentation/labels/amz_02123_png_large_orange_cone_11_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_11_250.png,./augmentation/labels/amz_02123_png_large_orange_cone_11_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_12_50.png,./augmentation/labels/amz_02123_png_large_orange_cone_12_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_12_100.png,./augmentation/labels/amz_02123_png_large_orange_cone_12_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_12_150.png,./augmentation/labels/amz_02123_png_large_orange_cone_12_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_12_200.png,./augmentation/labels/amz_02123_png_large_orange_cone_12_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_12_250.png,./augmentation/labels/amz_02123_png_large_orange_cone_12_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_13_50.png,./augmentation/labels/amz_02123_png_large_orange_cone_13_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_13_100.png,./augmentation/labels/amz_02123_png_large_orange_cone_13_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_13_150.png,./augmentation/labels/amz_02123_png_large_orange_cone_13_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_13_200.png,./augmentation/labels/amz_02123_png_large_orange_cone_13_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_13_250.png,./augmentation/labels/amz_02123_png_large_orange_cone_13_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_14_50.png,./augmentation/labels/amz_02123_png_large_orange_cone_14_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_14_100.png,./augmentation/labels/amz_02123_png_large_orange_cone_14_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_14_150.png,./augmentation/labels/amz_02123_png_large_orange_cone_14_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_14_200.png,./augmentation/labels/amz_02123_png_large_orange_cone_14_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02123_png_large_orange_cone_14_250.png,./augmentation/labels/amz_02123_png_large_orange_cone_14_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_12_50.png,./augmentation/labels/amz_02124_png_large_orange_cone_12_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_12_100.png,./augmentation/labels/amz_02124_png_large_orange_cone_12_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_12_150.png,./augmentation/labels/amz_02124_png_large_orange_cone_12_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_12_200.png,./augmentation/labels/amz_02124_png_large_orange_cone_12_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_12_250.png,./augmentation/labels/amz_02124_png_large_orange_cone_12_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_13_50.png,./augmentation/labels/amz_02124_png_large_orange_cone_13_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_13_100.png,./augmentation/labels/amz_02124_png_large_orange_cone_13_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_13_150.png,./augmentation/labels/amz_02124_png_large_orange_cone_13_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_13_200.png,./augmentation/labels/amz_02124_png_large_orange_cone_13_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_13_250.png,./augmentation/labels/amz_02124_png_large_orange_cone_13_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_14_50.png,./augmentation/labels/amz_02124_png_large_orange_cone_14_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_14_100.png,./augmentation/labels/amz_02124_png_large_orange_cone_14_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_14_150.png,./augmentation/labels/amz_02124_png_large_orange_cone_14_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_14_200.png,./augmentation/labels/amz_02124_png_large_orange_cone_14_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_14_250.png,./augmentation/labels/amz_02124_png_large_orange_cone_14_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_15_50.png,./augmentation/labels/amz_02124_png_large_orange_cone_15_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_15_100.png,./augmentation/labels/amz_02124_png_large_orange_cone_15_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_15_150.png,./augmentation/labels/amz_02124_png_large_orange_cone_15_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_15_200.png,./augmentation/labels/amz_02124_png_large_orange_cone_15_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02124_png_large_orange_cone_15_250.png,./augmentation/labels/amz_02124_png_large_orange_cone_15_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_10_50.png,./augmentation/labels/amz_02126_png_large_orange_cone_10_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_10_100.png,./augmentation/labels/amz_02126_png_large_orange_cone_10_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_10_150.png,./augmentation/labels/amz_02126_png_large_orange_cone_10_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_10_200.png,./augmentation/labels/amz_02126_png_large_orange_cone_10_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_10_250.png,./augmentation/labels/amz_02126_png_large_orange_cone_10_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_11_50.png,./augmentation/labels/amz_02126_png_large_orange_cone_11_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_11_100.png,./augmentation/labels/amz_02126_png_large_orange_cone_11_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_11_150.png,./augmentation/labels/amz_02126_png_large_orange_cone_11_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_11_200.png,./augmentation/labels/amz_02126_png_large_orange_cone_11_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_11_250.png,./augmentation/labels/amz_02126_png_large_orange_cone_11_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_12_50.png,./augmentation/labels/amz_02126_png_large_orange_cone_12_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_12_100.png,./augmentation/labels/amz_02126_png_large_orange_cone_12_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_12_150.png,./augmentation/labels/amz_02126_png_large_orange_cone_12_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_12_200.png,./augmentation/labels/amz_02126_png_large_orange_cone_12_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_12_250.png,./augmentation/labels/amz_02126_png_large_orange_cone_12_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_13_50.png,./augmentation/labels/amz_02126_png_large_orange_cone_13_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_13_100.png,./augmentation/labels/amz_02126_png_large_orange_cone_13_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_13_150.png,./augmentation/labels/amz_02126_png_large_orange_cone_13_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_13_200.png,./augmentation/labels/amz_02126_png_large_orange_cone_13_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02126_png_large_orange_cone_13_250.png,./augmentation/labels/amz_02126_png_large_orange_cone_13_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02131_png_large_orange_cone_5_50.png,./augmentation/labels/amz_02131_png_large_orange_cone_5_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02131_png_large_orange_cone_5_100.png,./augmentation/labels/amz_02131_png_large_orange_cone_5_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02131_png_large_orange_cone_5_150.png,./augmentation/labels/amz_02131_png_large_orange_cone_5_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02131_png_large_orange_cone_5_200.png,./augmentation/labels/amz_02131_png_large_orange_cone_5_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02131_png_large_orange_cone_5_250.png,./augmentation/labels/amz_02131_png_large_orange_cone_5_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02131_png_large_orange_cone_6_50.png,./augmentation/labels/amz_02131_png_large_orange_cone_6_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02131_png_large_orange_cone_6_100.png,./augmentation/labels/amz_02131_png_large_orange_cone_6_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02131_png_large_orange_cone_6_150.png,./augmentation/labels/amz_02131_png_large_orange_cone_6_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02131_png_large_orange_cone_6_200.png,./augmentation/labels/amz_02131_png_large_orange_cone_6_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02131_png_large_orange_cone_6_250.png,./augmentation/labels/amz_02131_png_large_orange_cone_6_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02134_png_large_orange_cone_5_50.png,./augmentation/labels/amz_02134_png_large_orange_cone_5_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02134_png_large_orange_cone_5_100.png,./augmentation/labels/amz_02134_png_large_orange_cone_5_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02134_png_large_orange_cone_5_150.png,./augmentation/labels/amz_02134_png_large_orange_cone_5_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02134_png_large_orange_cone_5_200.png,./augmentation/labels/amz_02134_png_large_orange_cone_5_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02134_png_large_orange_cone_5_250.png,./augmentation/labels/amz_02134_png_large_orange_cone_5_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02170_png_large_orange_cone_14_50.png,./augmentation/labels/amz_02170_png_large_orange_cone_14_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02170_png_large_orange_cone_14_100.png,./augmentation/labels/amz_02170_png_large_orange_cone_14_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02170_png_large_orange_cone_14_150.png,./augmentation/labels/amz_02170_png_large_orange_cone_14_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02170_png_large_orange_cone_14_200.png,./augmentation/labels/amz_02170_png_large_orange_cone_14_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02170_png_large_orange_cone_14_250.png,./augmentation/labels/amz_02170_png_large_orange_cone_14_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02170_png_large_orange_cone_15_50.png,./augmentation/labels/amz_02170_png_large_orange_cone_15_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02170_png_large_orange_cone_15_100.png,./augmentation/labels/amz_02170_png_large_orange_cone_15_100.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02170_png_large_orange_cone_15_150.png,./augmentation/labels/amz_02170_png_large_orange_cone_15_150.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02170_png_large_orange_cone_15_200.png,./augmentation/labels/amz_02170_png_large_orange_cone_15_200.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02170_png_large_orange_cone_15_250.png,./augmentation/labels/amz_02170_png_large_orange_cone_15_250.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02170_png_large_orange_cone_16_50.png,./augmentation/labels/amz_02170_png_large_orange_cone_16_50.txt
1,0.5,0.5,1.0,1.0,./augmentation/images/amz_02170_png_large_orange_cone_16_100.png,./augmentation/labels/amz_02170_png_large_orange_cone_16_100.txt
