,class_label,class_name,x_center,y_center,width,height,image_path,label_path
410,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00182_png_yellow_cone_22.png,./data/labels/FRT_00182_png_yellow_cone_22.txt
411,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_blue_cone_0.png,./data/labels/FRT_00185_png_blue_cone_0.txt
412,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_blue_cone_1.png,./data/labels/FRT_00185_png_blue_cone_1.txt
413,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_blue_cone_2.png,./data/labels/FRT_00185_png_blue_cone_2.txt
414,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_blue_cone_3.png,./data/labels/FRT_00185_png_blue_cone_3.txt
415,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_blue_cone_4.png,./data/labels/FRT_00185_png_blue_cone_4.txt
416,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_blue_cone_5.png,./data/labels/FRT_00185_png_blue_cone_5.txt
417,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_blue_cone_6.png,./data/labels/FRT_00185_png_blue_cone_6.txt
418,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_blue_cone_7.png,./data/labels/FRT_00185_png_blue_cone_7.txt
419,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_large_orange_cone_8.png,./data/labels/FRT_00185_png_large_orange_cone_8.txt
420,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_orange_cone_9.png,./data/labels/FRT_00185_png_orange_cone_9.txt
421,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_orange_cone_10.png,./data/labels/FRT_00185_png_orange_cone_10.txt
422,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_orange_cone_11.png,./data/labels/FRT_00185_png_orange_cone_11.txt
423,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_orange_cone_12.png,./data/labels/FRT_00185_png_orange_cone_12.txt
424,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_orange_cone_13.png,./data/labels/FRT_00185_png_orange_cone_13.txt
425,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_orange_cone_14.png,./data/labels/FRT_00185_png_orange_cone_14.txt
426,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_unknown_cone_15.png,./data/labels/FRT_00185_png_unknown_cone_15.txt
427,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_unknown_cone_16.png,./data/labels/FRT_00185_png_unknown_cone_16.txt
428,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_unknown_cone_17.png,./data/labels/FRT_00185_png_unknown_cone_17.txt
429,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_unknown_cone_18.png,./data/labels/FRT_00185_png_unknown_cone_18.txt
430,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_unknown_cone_19.png,./data/labels/FRT_00185_png_unknown_cone_19.txt
431,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_unknown_cone_20.png,./data/labels/FRT_00185_png_unknown_cone_20.txt
432,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_unknown_cone_21.png,./data/labels/FRT_00185_png_unknown_cone_21.txt
433,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_unknown_cone_22.png,./data/labels/FRT_00185_png_unknown_cone_22.txt
434,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_yellow_cone_23.png,./data/labels/FRT_00185_png_yellow_cone_23.txt
435,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_yellow_cone_24.png,./data/labels/FRT_00185_png_yellow_cone_24.txt
436,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_yellow_cone_25.png,./data/labels/FRT_00185_png_yellow_cone_25.txt
437,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_yellow_cone_26.png,./data/labels/FRT_00185_png_yellow_cone_26.txt
438,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_yellow_cone_27.png,./data/labels/FRT_00185_png_yellow_cone_27.txt
439,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_yellow_cone_28.png,./data/labels/FRT_00185_png_yellow_cone_28.txt
440,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_yellow_cone_29.png,./data/labels/FRT_00185_png_yellow_cone_29.txt
441,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00185_png_yellow_cone_30.png,./data/labels/FRT_00185_png_yellow_cone_30.txt
442,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_blue_cone_0.png,./data/labels/FRT_00187_png_blue_cone_0.txt
443,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_blue_cone_1.png,./data/labels/FRT_00187_png_blue_cone_1.txt
444,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_blue_cone_2.png,./data/labels/FRT_00187_png_blue_cone_2.txt
445,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_blue_cone_3.png,./data/labels/FRT_00187_png_blue_cone_3.txt
446,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_blue_cone_4.png,./data/labels/FRT_00187_png_blue_cone_4.txt
447,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_blue_cone_5.png,./data/labels/FRT_00187_png_blue_cone_5.txt
448,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_blue_cone_6.png,./data/labels/FRT_00187_png_blue_cone_6.txt
449,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_large_orange_cone_7.png,./data/labels/FRT_00187_png_large_orange_cone_7.txt
450,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_orange_cone_8.png,./data/labels/FRT_00187_png_orange_cone_8.txt
451,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_orange_cone_9.png,./data/labels/FRT_00187_png_orange_cone_9.txt
452,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_orange_cone_10.png,./data/labels/FRT_00187_png_orange_cone_10.txt
453,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_orange_cone_11.png,./data/labels/FRT_00187_png_orange_cone_11.txt
454,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_orange_cone_12.png,./data/labels/FRT_00187_png_orange_cone_12.txt
455,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_orange_cone_13.png,./data/labels/FRT_00187_png_orange_cone_13.txt
456,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_unknown_cone_14.png,./data/labels/FRT_00187_png_unknown_cone_14.txt
457,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_unknown_cone_15.png,./data/labels/FRT_00187_png_unknown_cone_15.txt
458,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_unknown_cone_16.png,./data/labels/FRT_00187_png_unknown_cone_16.txt
459,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_unknown_cone_17.png,./data/labels/FRT_00187_png_unknown_cone_17.txt
460,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_unknown_cone_18.png,./data/labels/FRT_00187_png_unknown_cone_18.txt
461,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_unknown_cone_19.png,./data/labels/FRT_00187_png_unknown_cone_19.txt
462,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_unknown_cone_20.png,./data/labels/FRT_00187_png_unknown_cone_20.txt
463,3,unknown_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_unknown_cone_21.png,./data/labels/FRT_00187_png_unknown_cone_21.txt
464,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_yellow_cone_22.png,./data/labels/FRT_00187_png_yellow_cone_22.txt
465,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_yellow_cone_23.png,./data/labels/FRT_00187_png_yellow_cone_23.txt
466,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_yellow_cone_24.png,./data/labels/FRT_00187_png_yellow_cone_24.txt
467,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_yellow_cone_25.png,./data/labels/FRT_00187_png_yellow_cone_25.txt
468,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_yellow_cone_26.png,./data/labels/FRT_00187_png_yellow_cone_26.txt
469,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_yellow_cone_27.png,./data/labels/FRT_00187_png_yellow_cone_27.txt
470,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_yellow_cone_28.png,./data/labels/FRT_00187_png_yellow_cone_28.txt
471,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00187_png_yellow_cone_29.png,./data/labels/FRT_00187_png_yellow_cone_29.txt
472,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00207_png_yellow_cone_0.png,./data/labels/FRT_00207_png_yellow_cone_0.txt
473,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00215_png_blue_cone_0.png,./data/labels/FRT_00215_png_blue_cone_0.txt
474,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00215_png_yellow_cone_5.png,./data/labels/FRT_00215_png_yellow_cone_5.txt
475,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00234_png_large_orange_cone_0.png,./data/labels/FRT_00234_png_large_orange_cone_0.txt
476,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00247_png_blue_cone_0.png,./data/labels/FRT_00247_png_blue_cone_0.txt
477,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00247_png_yellow_cone_4.png,./data/labels/FRT_00247_png_yellow_cone_4.txt
478,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00280_png_large_orange_cone_0.png,./data/labels/FRT_00280_png_large_orange_cone_0.txt
479,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00324_png_large_orange_cone_6.png,./data/labels/FRT_00324_png_large_orange_cone_6.txt
480,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00337_png_blue_cone_0.png,./data/labels/FRT_00337_png_blue_cone_0.txt
481,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00337_png_yellow_cone_8.png,./data/labels/FRT_00337_png_yellow_cone_8.txt
482,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00377_png_yellow_cone_8.png,./data/labels/FRT_00377_png_yellow_cone_8.txt
483,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00396_png_yellow_cone_7.png,./data/labels/FRT_00396_png_yellow_cone_7.txt
484,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00404_png_yellow_cone_6.png,./data/labels/FRT_00404_png_yellow_cone_6.txt
485,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00431_png_large_orange_cone_5.png,./data/labels/FRT_00431_png_large_orange_cone_5.txt
486,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00440_png_yellow_cone_7.png,./data/labels/FRT_00440_png_yellow_cone_7.txt
487,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00459_png_blue_cone_0.png,./data/labels/FRT_00459_png_blue_cone_0.txt
488,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00461_png_yellow_cone_5.png,./data/labels/FRT_00461_png_yellow_cone_5.txt
489,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00476_png_blue_cone_0.png,./data/labels/FRT_00476_png_blue_cone_0.txt
490,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/FRT_00510_png_blue_cone_0.png,./data/labels/FRT_00510_png_blue_cone_0.txt
491,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00005_jpg_blue_cone_10.jpg,./data/labels/amz_00005_jpg_blue_cone_10.txt
492,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00008_jpg_yellow_cone_13.jpg,./data/labels/amz_00008_jpg_yellow_cone_13.txt
493,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00017_jpg_yellow_cone_0.jpg,./data/labels/amz_00017_jpg_yellow_cone_0.txt
494,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00020_jpg_yellow_cone_3.jpg,./data/labels/amz_00020_jpg_yellow_cone_3.txt
495,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00023_jpg_yellow_cone_14.jpg,./data/labels/amz_00023_jpg_yellow_cone_14.txt
496,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00029_jpg_blue_cone_0.jpg,./data/labels/amz_00029_jpg_blue_cone_0.txt
497,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00029_jpg_yellow_cone_5.jpg,./data/labels/amz_00029_jpg_yellow_cone_5.txt
498,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00031_jpg_yellow_cone_9.jpg,./data/labels/amz_00031_jpg_yellow_cone_9.txt
499,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00032_jpg_yellow_cone_9.jpg,./data/labels/amz_00032_jpg_yellow_cone_9.txt
500,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00034_jpg_blue_cone_0.jpg,./data/labels/amz_00034_jpg_blue_cone_0.txt
501,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/amz_00046_jpg_large_orange_cone_14.jpg,./data/labels/amz_00046_jpg_large_orange_cone_14.txt
502,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/amz_00046_jpg_large_orange_cone_15.jpg,./data/labels/amz_00046_jpg_large_orange_cone_15.txt
503,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/amz_00046_jpg_large_orange_cone_16.jpg,./data/labels/amz_00046_jpg_large_orange_cone_16.txt
504,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/amz_00047_jpg_large_orange_cone_17.jpg,./data/labels/amz_00047_jpg_large_orange_cone_17.txt
505,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/amz_00047_jpg_large_orange_cone_18.jpg,./data/labels/amz_00047_jpg_large_orange_cone_18.txt
506,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/amz_00047_jpg_large_orange_cone_19.jpg,./data/labels/amz_00047_jpg_large_orange_cone_19.txt
507,1,large_orange_cone,0.5,0.5,1.0,1.0,./data/images/amz_00048_jpg_large_orange_cone_16.jpg,./data/labels/amz_00048_jpg_large_orange_cone_16.txt
508,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00050_jpg_yellow_cone_17.jpg,./data/labels/amz_00050_jpg_yellow_cone_17.txt
509,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00051_jpg_blue_cone_7.jpg,./data/labels/amz_00051_jpg_blue_cone_7.txt
510,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00054_jpg_blue_cone_1.jpg,./data/labels/amz_00054_jpg_blue_cone_1.txt
511,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00057_jpg_blue_cone_0.jpg,./data/labels/amz_00057_jpg_blue_cone_0.txt
512,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00058_jpg_blue_cone_2.jpg,./data/labels/amz_00058_jpg_blue_cone_2.txt
513,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00061_jpg_blue_cone_0.jpg,./data/labels/amz_00061_jpg_blue_cone_0.txt
514,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00063_jpg_blue_cone_1.jpg,./data/labels/amz_00063_jpg_blue_cone_1.txt
515,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00064_jpg_blue_cone_1.jpg,./data/labels/amz_00064_jpg_blue_cone_1.txt
516,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00065_jpg_blue_cone_2.jpg,./data/labels/amz_00065_jpg_blue_cone_2.txt
517,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00066_jpg_blue_cone_1.jpg,./data/labels/amz_00066_jpg_blue_cone_1.txt
518,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00067_jpg_blue_cone_1.jpg,./data/labels/amz_00067_jpg_blue_cone_1.txt
519,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00071_jpg_yellow_cone_5.jpg,./data/labels/amz_00071_jpg_yellow_cone_5.txt
520,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00074_jpg_yellow_cone_7.jpg,./data/labels/amz_00074_jpg_yellow_cone_7.txt
521,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00075_jpg_yellow_cone_1.jpg,./data/labels/amz_00075_jpg_yellow_cone_1.txt
522,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00078_jpg_yellow_cone_4.jpg,./data/labels/amz_00078_jpg_yellow_cone_4.txt
523,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00079_jpg_yellow_cone_4.jpg,./data/labels/amz_00079_jpg_yellow_cone_4.txt
524,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00082_jpg_yellow_cone_4.jpg,./data/labels/amz_00082_jpg_yellow_cone_4.txt
525,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00083_jpg_yellow_cone_1.jpg,./data/labels/amz_00083_jpg_yellow_cone_1.txt
526,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00086_jpg_yellow_cone_7.jpg,./data/labels/amz_00086_jpg_yellow_cone_7.txt
527,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00087_jpg_yellow_cone_12.jpg,./data/labels/amz_00087_jpg_yellow_cone_12.txt
528,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00089_jpg_yellow_cone_16.jpg,./data/labels/amz_00089_jpg_yellow_cone_16.txt
529,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00090_jpg_yellow_cone_17.jpg,./data/labels/amz_00090_jpg_yellow_cone_17.txt
530,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00092_jpg_yellow_cone_17.jpg,./data/labels/amz_00092_jpg_yellow_cone_17.txt
531,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00095_jpg_yellow_cone_17.jpg,./data/labels/amz_00095_jpg_yellow_cone_17.txt
532,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00096_jpg_yellow_cone_23.jpg,./data/labels/amz_00096_jpg_yellow_cone_23.txt
533,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00098_jpg_yellow_cone_26.jpg,./data/labels/amz_00098_jpg_yellow_cone_26.txt
534,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00099_jpg_yellow_cone_23.jpg,./data/labels/amz_00099_jpg_yellow_cone_23.txt
535,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00104_jpg_yellow_cone_19.jpg,./data/labels/amz_00104_jpg_yellow_cone_19.txt
536,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00107_jpg_blue_cone_1.jpg,./data/labels/amz_00107_jpg_blue_cone_1.txt
537,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00107_jpg_yellow_cone_22.jpg,./data/labels/amz_00107_jpg_yellow_cone_22.txt
538,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00108_jpg_yellow_cone_20.jpg,./data/labels/amz_00108_jpg_yellow_cone_20.txt
539,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00110_jpg_blue_cone_0.jpg,./data/labels/amz_00110_jpg_blue_cone_0.txt
540,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00112_jpg_blue_cone_1.jpg,./data/labels/amz_00112_jpg_blue_cone_1.txt
541,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/amz_00112_jpg_orange_cone_6.jpg,./data/labels/amz_00112_jpg_orange_cone_6.txt
542,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/amz_00112_jpg_orange_cone_7.jpg,./data/labels/amz_00112_jpg_orange_cone_7.txt
543,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/amz_00113_jpg_orange_cone_4.jpg,./data/labels/amz_00113_jpg_orange_cone_4.txt
544,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/amz_00113_jpg_orange_cone_5.jpg,./data/labels/amz_00113_jpg_orange_cone_5.txt
545,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00114_jpg_blue_cone_1.jpg,./data/labels/amz_00114_jpg_blue_cone_1.txt
546,2,orange_cone,0.5,0.5,1.0,1.0,./data/images/amz_00114_jpg_orange_cone_4.jpg,./data/labels/amz_00114_jpg_orange_cone_4.txt
547,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00115_jpg_yellow_cone_6.jpg,./data/labels/amz_00115_jpg_yellow_cone_6.txt
548,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00121_jpg_yellow_cone_7.jpg,./data/labels/amz_00121_jpg_yellow_cone_7.txt
549,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00122_jpg_yellow_cone_7.jpg,./data/labels/amz_00122_jpg_yellow_cone_7.txt
550,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00124_jpg_yellow_cone_7.jpg,./data/labels/amz_00124_jpg_yellow_cone_7.txt
551,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00125_jpg_yellow_cone_8.jpg,./data/labels/amz_00125_jpg_yellow_cone_8.txt
552,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00128_jpg_yellow_cone_11.jpg,./data/labels/amz_00128_jpg_yellow_cone_11.txt
553,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00129_jpg_yellow_cone_13.jpg,./data/labels/amz_00129_jpg_yellow_cone_13.txt
554,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00131_jpg_yellow_cone_14.jpg,./data/labels/amz_00131_jpg_yellow_cone_14.txt
555,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00132_jpg_yellow_cone_15.jpg,./data/labels/amz_00132_jpg_yellow_cone_15.txt
556,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00133_jpg_blue_cone_4.jpg,./data/labels/amz_00133_jpg_blue_cone_4.txt
557,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00135_jpg_yellow_cone_14.jpg,./data/labels/amz_00135_jpg_yellow_cone_14.txt
558,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00136_jpg_blue_cone_1.jpg,./data/labels/amz_00136_jpg_blue_cone_1.txt
559,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00136_jpg_yellow_cone_15.jpg,./data/labels/amz_00136_jpg_yellow_cone_15.txt
560,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00139_jpg_yellow_cone_15.jpg,./data/labels/amz_00139_jpg_yellow_cone_15.txt
561,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00140_jpg_blue_cone_2.jpg,./data/labels/amz_00140_jpg_blue_cone_2.txt
562,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00141_jpg_blue_cone_0.jpg,./data/labels/amz_00141_jpg_blue_cone_0.txt
563,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00141_jpg_yellow_cone_12.jpg,./data/labels/amz_00141_jpg_yellow_cone_12.txt
564,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00142_jpg_yellow_cone_10.jpg,./data/labels/amz_00142_jpg_yellow_cone_10.txt
565,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00143_jpg_blue_cone_1.jpg,./data/labels/amz_00143_jpg_blue_cone_1.txt
566,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00144_jpg_blue_cone_1.jpg,./data/labels/amz_00144_jpg_blue_cone_1.txt
567,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00145_jpg_yellow_cone_11.jpg,./data/labels/amz_00145_jpg_yellow_cone_11.txt
568,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00146_jpg_yellow_cone_8.jpg,./data/labels/amz_00146_jpg_yellow_cone_8.txt
569,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00149_jpg_yellow_cone_7.jpg,./data/labels/amz_00149_jpg_yellow_cone_7.txt
570,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00150_jpg_yellow_cone_11.jpg,./data/labels/amz_00150_jpg_yellow_cone_11.txt
571,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00154_jpg_yellow_cone_19.jpg,./data/labels/amz_00154_jpg_yellow_cone_19.txt
572,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00155_jpg_yellow_cone_20.jpg,./data/labels/amz_00155_jpg_yellow_cone_20.txt
573,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00158_jpg_yellow_cone_20.jpg,./data/labels/amz_00158_jpg_yellow_cone_20.txt
574,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00159_jpg_blue_cone_0.jpg,./data/labels/amz_00159_jpg_blue_cone_0.txt
575,4,yellow_cone,0.5,0.5,1.0,1.0,./data/images/amz_00161_jpg_yellow_cone_25.jpg,./data/labels/amz_00161_jpg_yellow_cone_25.txt
576,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00164_jpg_blue_cone_0.jpg,./data/labels/amz_00164_jpg_blue_cone_0.txt
577,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00165_jpg_blue_cone_0.jpg,./data/labels/amz_00165_jpg_blue_cone_0.txt
578,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00168_jpg_blue_cone_0.jpg,./data/labels/amz_00168_jpg_blue_cone_0.txt
579,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00169_jpg_blue_cone_0.jpg,./data/labels/amz_00169_jpg_blue_cone_0.txt
580,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00170_jpg_blue_cone_0.jpg,./data/labels/amz_00170_jpg_blue_cone_0.txt
581,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00171_jpg_blue_cone_0.jpg,./data/labels/amz_00171_jpg_blue_cone_0.txt
582,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00172_jpg_blue_cone_0.jpg,./data/labels/amz_00172_jpg_blue_cone_0.txt
583,0,blue_cone,0.5,0.5,1.0,1.0,./data/images/amz_00173_jpg_blue_cone_0.jpg,./data/labels/amz_00173_jpg_blue_cone_0.txt
